Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763902051,2025-11-23T12:47:31Z,UNI131,"38.713634,41.890179",42975,467,132
1763902054,2025-11-23T12:47:34Z,UNI131,"38.709408,41.896126",42975,455,132
1763902057,2025-11-23T12:47:37Z,UNI131,"38.70565,41.901478",43000,456,132
1763902059,2025-11-23T12:47:39Z,UNI131,"38.702911,41.905396",43000,455,131
1763902062,2025-11-23T12:47:42Z,UNI131,"38.699108,41.910816",43025,396,132
1763902064,2025-11-23T12:47:44Z,UNI131,"38.694767,41.917103",43025,530,131
1763902067,2025-11-23T12:47:47Z,UNI131,"38.691113,41.922215",43050,290,131
1763902070,2025-11-23T12:47:50Z,UNI131,"38.688171,41.926643",43075,436,130
1763902072,2025-11-23T12:47:52Z,UNI131,"38.6847,41.931648",43075,462,131
1763902084,2025-11-23T12:48:04Z,UNI131,"38.668518,41.955158",43150,90,125
1763902086,2025-11-23T12:48:06Z,UNI131,"38.665909,41.958656",43175,300,133
1763902088,2025-11-23T12:48:08Z,UNI131,"38.661919,41.964443",43175,454,132
1763902091,2025-11-23T12:48:11Z,UNI131,"38.657761,41.970184",43175,463,132
1763902093,2025-11-23T12:48:13Z,UNI131,"38.655437,41.973431",43200,461,132
1763902095,2025-11-23T12:48:15Z,UNI131,"38.652081,41.978195",43200,459,132
1763902097,2025-11-23T12:48:17Z,UNI131,"38.650303,41.98436",43225,350,86
1763902100,2025-11-23T12:48:20Z,UNI131,"38.646141,41.986778",43225,260,132
1763902102,2025-11-23T12:48:22Z,UNI131,"38.643047,41.991055",43250,449,133
1763902104,2025-11-23T12:48:24Z,UNI131,"38.638081,41.998062",43250,451,132
1763902107,2025-11-23T12:48:27Z,UNI131,"38.636158,42.00082",43275,454,132
1763902110,2025-11-23T12:48:30Z,UNI131,"38.630547,42.009281",43300,190,127
1763902112,2025-11-23T12:48:32Z,UNI131,"38.625523,42.015846",43300,800,134
1763902115,2025-11-23T12:48:35Z,UNI131,"38.625172,42.016842",43325,120,130
1763902117,2025-11-23T12:48:37Z,UNI131,"38.621536,42.021976",43325,453,132
1763902120,2025-11-23T12:48:40Z,UNI131,"38.61932,42.025097",43350,456,132
1763902122,2025-11-23T12:48:42Z,UNI131,"38.613045,42.033844",43350,110,114
1763902124,2025-11-23T12:48:44Z,UNI131,"38.61338,42.033928",43375,30,133
1763902128,2025-11-23T12:48:48Z,UNI131,"38.610054,42.038906",43375,40,122
1763902130,2025-11-23T12:48:50Z,UNI131,"38.604092,42.046951",43400,580,133
1763902132,2025-11-23T12:48:52Z,UNI131,"38.600273,42.052261",43400,590,133
1763902135,2025-11-23T12:48:55Z,UNI131,"38.5947,42.059906",43425,490,131
1763902137,2025-11-23T12:48:57Z,UNI131,"38.593025,42.062347",43450,490,194
1763902139,2025-11-23T12:48:59Z,UNI131,"38.589664,42.067261",43450,490,168
1763902143,2025-11-23T12:49:03Z,UNI131,"38.58469,42.074371",43475,340,130
1763902145,2025-11-23T12:49:05Z,UNI131,"38.580372,42.080078",43475,610,133
1763902149,2025-11-23T12:49:09Z,UNI131,"38.57246,42.090744",43500,624,133
1763902151,2025-11-23T12:49:11Z,UNI131,"38.569424,42.095009",43500,594,133
1763902155,2025-11-23T12:49:15Z,UNI131,"38.569309,42.09655",43525,80,128
1763902158,2025-11-23T12:49:18Z,UNI131,"38.567001,42.09996",43525,180,131
1763902160,2025-11-23T12:49:20Z,UNI131,"38.562382,42.106361",43550,540,132
1763902162,2025-11-23T12:49:22Z,UNI131,"38.558182,42.112",43550,537,132
1763902166,2025-11-23T12:49:26Z,UNI131,"38.552826,42.119831",43575,320,133
1763902168,2025-11-23T12:49:28Z,UNI131,"38.551197,42.12244",43575,40,131
1763902170,2025-11-23T12:49:30Z,UNI131,"38.547577,42.12743",43600,260,133
1763902174,2025-11-23T12:49:34Z,UNI131,"38.54208,42.135208",43600,220,129
1763902176,2025-11-23T12:49:36Z,UNI131,"38.538048,42.140526",43600,300,131
1763902178,2025-11-23T12:49:38Z,UNI131,"38.533756,42.14687",43625,580,131
1763902181,2025-11-23T12:49:41Z,UNI131,"38.530479,42.151405",43625,380,132
1763902183,2025-11-23T12:49:43Z,UNI131,"38.527531,42.155609",43625,540,133
1763902186,2025-11-23T12:49:46Z,UNI131,"38.523293,42.161354",43650,400,133
1763902188,2025-11-23T12:49:48Z,UNI131,"38.519604,42.166843",43650,590,133
1763902190,2025-11-23T12:49:50Z,UNI131,"38.517773,42.169537",43675,120,125
1763902194,2025-11-23T12:49:54Z,UNI131,"38.515118,42.173725",43675,270,133
1763902196,2025-11-23T12:49:56Z,UNI131,"38.509487,42.181",43675,580,134
1763902198,2025-11-23T12:49:58Z,UNI131,"38.505703,42.186302",43700,430,132
1763902200,2025-11-23T12:50:00Z,UNI131,"38.502594,42.190575",43700,280,134
1763902204,2025-11-23T12:50:04Z,UNI131,"38.497974,42.197166",43700,330,131
1763902206,2025-11-23T12:50:06Z,UNI131,"38.494331,42.20245",43725,430,131
1763902208,2025-11-23T12:50:08Z,UNI131,"38.494396,42.2029",43725,321,125
