Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763886629,2025-11-23T08:30:29Z,UNI131,"50.793777,7.419706",11050,256,109
1763886631,2025-11-23T08:30:31Z,UNI131,"50.792816,7.424011",11125,260,109
1763886633,2025-11-23T08:30:33Z,UNI131,"50.792038,7.427574",11200,262,109
1763886646,2025-11-23T08:30:46Z,UNI131,"50.787003,7.45118",11875,270,108
1763886661,2025-11-23T08:31:01Z,UNI131,"50.780392,7.480164",12475,291,111
1763886692,2025-11-23T08:31:32Z,UNI131,"50.761688,7.545232",13975,324,114
1763886724,2025-11-23T08:32:04Z,UNI131,"50.741455,7.615307",15775,348,114
1763886755,2025-11-23T08:32:35Z,UNI131,"50.719223,7.6931",16825,390,114
1763886787,2025-11-23T08:33:07Z,UNI131,"50.695156,7.776871",17700,425,114
1763886818,2025-11-23T08:33:38Z,UNI131,"50.668945,7.867657",19325,434,114
1763886850,2025-11-23T08:34:10Z,UNI131,"50.642487,7.959089",21000,440,114
1763886881,2025-11-23T08:34:41Z,UNI131,"50.616074,8.049726",22675,439,114
1763886912,2025-11-23T08:35:12Z,UNI131,"50.589386,8.14072",24275,439,114
1763886944,2025-11-23T08:35:44Z,UNI131,"50.563156,8.232157",25750,441,114
1763886975,2025-11-23T08:36:15Z,UNI131,"50.536087,8.322738",26875,449,114
1763887006,2025-11-23T08:36:46Z,UNI131,"50.507858,8.417479",27925,458,114
1763887037,2025-11-23T08:37:17Z,UNI131,"50.480923,8.510618",28950,463,115
1763887068,2025-11-23T08:37:48Z,UNI131,"50.451687,8.606823",30000,466,115
1763887100,2025-11-23T08:38:20Z,UNI131,"50.423401,8.701895",30950,469,114
1763887131,2025-11-23T08:38:51Z,UNI131,"50.394516,8.798965",31900,469,114
1763887162,2025-11-23T08:39:22Z,UNI131,"50.365356,8.894733",32700,471,115
1763887193,2025-11-23T08:39:53Z,UNI131,"50.3367,8.989708",33475,472,115
1763887225,2025-11-23T08:40:25Z,UNI131,"50.307632,9.085838",34275,471,115
1763887256,2025-11-23T08:40:56Z,UNI131,"50.278381,9.181462",35050,470,115
1763887287,2025-11-23T08:41:27Z,UNI131,"50.250393,9.279736",35800,468,112
1763887319,2025-11-23T08:41:59Z,UNI131,"50.223766,9.376831",36400,471,113
1763887350,2025-11-23T08:42:30Z,UNI131,"50.196487,9.473927",36900,471,113
1763887381,2025-11-23T08:43:01Z,UNI131,"50.169434,9.571549",37525,470,113
1763887412,2025-11-23T08:43:32Z,UNI131,"50.142838,9.666595",38125,466,113
1763887443,2025-11-23T08:44:03Z,UNI131,"50.115627,9.762392",38725,463,113
1763887475,2025-11-23T08:44:35Z,UNI131,"50.088486,9.858003",38950,470,113
1763887506,2025-11-23T08:45:06Z,UNI131,"50.0606,9.956137",39125,476,114
1763887537,2025-11-23T08:45:37Z,UNI131,"50.033134,10.052787",39325,480,114
1763887569,2025-11-23T08:46:09Z,UNI131,"50.003723,10.153825",39550,481,114
1763887600,2025-11-23T08:46:40Z,UNI131,"49.975845,10.250751",39825,481,113
1763887632,2025-11-23T08:47:12Z,UNI131,"49.947327,10.35006",40100,480,114
1763887663,2025-11-23T08:47:43Z,UNI131,"49.918671,10.44742",40350,478,114
1763887695,2025-11-23T08:48:15Z,UNI131,"49.889988,10.546355",40625,477,114
1763887727,2025-11-23T08:48:47Z,UNI131,"49.860901,10.644957",40900,476,114
1763887758,2025-11-23T08:49:18Z,UNI131,"49.832199,10.74246",41175,474,114
1763887789,2025-11-23T08:49:49Z,UNI131,"49.803909,10.837796",41500,470,114
1763887821,2025-11-23T08:50:21Z,UNI131,"49.775234,10.934143",41825,466,114
1763887852,2025-11-23T08:50:52Z,UNI131,"49.747723,11.028269",42150,464,114
1763887884,2025-11-23T08:51:24Z,UNI131,"49.719406,11.1225",42300,466,115
1763887915,2025-11-23T08:51:55Z,UNI131,"49.691162,11.215631",42450,467,115
1763887947,2025-11-23T08:52:27Z,UNI131,"49.662205,11.312132",42625,467,115
1763887978,2025-11-23T08:52:58Z,UNI131,"49.633484,11.406628",42775,468,115
1763888009,2025-11-23T08:53:29Z,UNI131,"49.60532,11.49979",42950,466,114
