time_utc,latitude,longitude,course_deg_clockwise_from_north,speed_kts,speed_mph,altitude_ft,vertical_rate_fpm
04.11.2025 11:42:35,53.2761,1.6516,284,423,487,34000,0
04.11.2025 11:43:05,53.2902,1.5577,284,421,484,34000,50
04.11.2025 11:43:35,53.3044,1.4627,284,420,483,34050,375
04.11.2025 11:44:05,53.3187,1.3663,284,422,486,34375,800
04.11.2025 11:44:35,53.3323,1.2739,284,418,481,34850,1000
04.11.2025 11:45:05,53.3460,1.1803,284,413,475,35375,982
04.11.2025 11:45:30,53.3573,1.1035,284,411,473,35750,682
04.11.2025 11:46:00,53.3709,1.0096,284,408,470,36000,250
04.11.2025 11:46:30,53.3840,0.9186,284,408,470,36000,0
04.11.2025 11:47:00,53.3973,0.8259,284,408,470,36000,-25
04.11.2025 11:47:30,53.4104,0.7341,283,409,471,35975,25
04.11.2025 11:48:00,53.4234,0.6422,283,407,468,36025,0
04.11.2025 11:48:30,53.4364,0.5500,284,408,470,35975,-25
04.11.2025 11:49:00,53.4492,0.4588,283,406,467,36000,50
04.11.2025 11:49:30,53.4617,0.3692,283,405,466,36025,0
04.11.2025 11:50:00,53.4746,0.2753,283,405,466,36000,-25
04.11.2025 11:50:30,53.4873,0.1834,283,406,467,36000,25
04.11.2025 11:51:00,53.4995,0.0935,283,405,466,36025,0
04.11.2025 11:51:30,53.5121,0.0012,283,406,467,36000,-25
04.11.2025 11:52:00,53.5246,-0.0913,283,406,467,36000,-25
04.11.2025 11:52:30,53.5366,-0.1814,283,406,467,35975,-350
04.11.2025 11:53:00,53.5490,-0.2744,283,408,470,35650,-663
04.11.2025 11:53:56,53.5720,-0.4480,282,417,480,35025,-471
04.11.2025 11:54:26,53.5848,-0.5458,282,415,478,34975,-25
04.11.2025 11:54:56,53.5964,-0.6352,282,413,475,35000,50
04.11.2025 11:55:26,53.6095,-0.7367,282,410,472,35025,0
04.11.2025 11:55:56,53.6216,-0.8305,282,410,472,35000,-25
04.11.2025 11:56:26,53.6326,-0.9170,282,408,470,35000,0
04.11.2025 11:56:56,53.6443,-1.0097,282,406,467,35000,0
04.11.2025 11:57:26,53.6560,-1.1026,282,404,465,35000,0
04.11.2025 11:57:56,53.6675,-1.1952,282,402,463,35000,0
04.11.2025 11:58:26,53.6782,-1.2855,279,400,460,35000,0
04.11.2025 11:58:45,53.6818,-1.3457,273,397,457,35000,0
04.11.2025 11:59:08,53.6838,-1.4163,273,395,455,35000,0
04.11.2025 11:59:25,53.6853,-1.4683,273,392,451,35000,0
04.11.2025 11:59:50,53.6874,-1.5437,273,391,450,35000,0
04.11.2025 12:00:18,53.6897,-1.6309,274,391,450,35000,0
04.11.2025 12:00:48,53.6921,-1.7180,273,392,451,35000,0
04.11.2025 12:01:18,53.6948,-1.8146,273,393,452,35000,25
04.11.2025 12:01:48,53.6973,-1.9022,273,391,450,35025,0
04.11.2025 12:02:18,53.6998,-1.9946,273,392,451,35000,-25
04.11.2025 12:02:48,53.7021,-2.0832,273,392,451,35000,0
04.11.2025 12:03:08,53.7038,-2.1464,273,392,451,35000,0
04.11.2025 12:03:38,53.7065,-2.2387,273,391,450,35000,0
04.11.2025 12:04:08,53.7092,-2.3259,273,392,451,35000,0
04.11.2025 12:04:38,53.7124,-2.4200,274,392,451,35000,-75
04.11.2025 12:05:08,53.7156,-2.5111,273,391,450,34925,-375
04.11.2025 12:05:38,53.7190,-2.6041,274,394,453,34625,-618
04.11.2025 12:05:59,53.7216,-2.6686,274,395,455,34400,-588
04.11.2025 12:06:29,53.7253,-2.7569,274,397,457,34125,-409
04.11.2025 12:06:54,53.7291,-2.8383,277,400,460,34025,-176
04.11.2025 12:07:20,53.7386,-2.9130,285,410,472,33975,-27
04.11.2025 12:07:50,53.7545,-3.0083,286,408,470,34000,25
04.11.2025 12:08:20,53.7702,-3.1006,286,408,470,34000,0
04.11.2025 12:08:50,53.7857,-3.1913,286,407,468,34000,0
04.11.2025 12:09:20,53.8013,-3.2819,286,407,468,34000,0
04.11.2025 12:09:50,53.8168,-3.3723,286,407,468,34000,0
04.11.2025 12:10:20,53.8330,-3.4661,286,407,468,34000,-25
04.11.2025 12:10:50,53.8484,-3.5537,287,406,467,33975,0
04.11.2025 12:11:20,53.8651,-3.6478,287,404,465,34000,31
04.11.2025 12:11:39,53.8761,-3.7055,291,410,472,34000,0
04.11.2025 12:12:00,53.8920,-3.7663,297,419,482,34000,0
04.11.2025 12:12:40,53.9310,-3.8800,302,424,488,34000,0
04.11.2025 12:12:57,53.9488,-3.9311,301,423,487,34000,0
04.11.2025 12:13:40,53.9900,-4.0493,301,424,488,34000,0
04.11.2025 12:14:10,54.0209,-4.1385,301,424,488,34000,0
04.11.2025 12:14:40,54.0505,-4.2242,300,423,487,34000,0
04.11.2025 12:15:10,54.0799,-4.3096,300,424,488,34000,0
04.11.2025 12:15:40,54.1091,-4.3946,300,423,487,34000,0
04.11.2025 12:16:10,54.1393,-4.4828,300,424,488,34000,0
04.11.2025 12:16:40,54.1691,-4.5702,300,425,489,34000,0
04.11.2025 12:17:11,54.1993,-4.6591,300,427,491,34000,0
04.11.2025 12:17:41,54.2294,-4.7478,300,428,493,34000,0
04.11.2025 12:18:11,54.2588,-4.8349,300,429,494,34000,0
04.11.2025 12:18:41,54.2879,-4.9215,300,428,493,34000,0
04.11.2025 12:19:12,54.3182,-5.0119,300,427,491,34000,0
04.11.2025 12:19:42,54.3474,-5.0997,300,426,490,34000,0
04.11.2025 12:20:12,54.3764,-5.1869,300,425,489,34000,0
04.11.2025 12:20:42,54.4056,-5.2750,300,428,493,34000,0
04.11.2025 12:21:19,54.4420,-5.3851,299,427,491,34000,0
04.11.2025 12:21:47,54.4688,-5.4667,300,426,490,34000,0
04.11.2025 12:22:17,54.4978,-5.5552,299,425,489,34000,0
04.11.2025 12:22:47,54.5270,-5.6447,299,423,487,34000,0
04.11.2025 12:23:17,54.5562,-5.7344,299,424,488,34000,0
04.11.2025 12:23:47,54.5837,-5.8195,300,424,488,34000,0
04.11.2025 12:24:17,54.6125,-5.9086,299,424,488,34000,0
04.11.2025 12:24:47,54.6407,-5.9964,300,425,489,34000,0
04.11.2025 12:25:17,54.6698,-6.0871,299,426,490,34000,0
04.11.2025 12:25:56,54.7061,-6.2010,299,427,491,34000,0
04.11.2025 12:26:19,54.7277,-6.2689,299,428,493,34000,0
04.11.2025 12:26:49,54.7559,-6.3580,299,429,494,34000,0
04.11.2025 12:27:19,54.7843,-6.4477,300,428,493,34000,0
04.11.2025 12:27:49,54.8125,-6.5373,299,428,493,34000,0
04.11.2025 12:28:19,54.8413,-6.6295,299,427,491,34000,0
04.11.2025 12:28:49,54.8693,-6.7193,299,426,490,34000,0
04.11.2025 12:29:19,54.8971,-6.8085,298,423,487,34000,0
04.11.2025 12:29:49,54.9251,-6.8989,298,421,484,34000,0
04.11.2025 12:30:19,54.9525,-6.9878,298,423,487,34000,0
04.11.2025 12:30:49,54.9806,-7.0792,298,425,489,34000,0
04.11.2025 12:31:19,55.0084,-7.1701,298,426,490,34000,0
04.11.2025 12:31:49,55.0360,-7.2605,298,426,490,34000,0
04.11.2025 12:32:19,55.0633,-7.3503,298,426,490,34000,0
04.11.2025 12:32:49,55.0903,-7.4393,298,427,491,34000,0
04.11.2025 12:33:19,55.1187,-7.5336,298,428,493,34000,0
04.11.2025 12:33:58,55.1539,-7.6509,299,429,494,34000,0
04.11.2025 12:34:28,55.1808,-7.7411,298,432,497,34000,0
04.11.2025 12:34:58,55.2079,-7.8316,298,432,497,34000,0
04.11.2025 12:35:28,55.2366,-7.9286,297,430,495,34000,0
04.11.2025 12:35:58,55.2640,-8.0212,297,431,496,34000,0
04.11.2025 12:36:28,55.2918,-8.1158,297,434,499,34000,0
04.11.2025 12:36:58,55.3191,-8.2089,297,435,501,34000,0
04.11.2025 12:37:28,55.3467,-8.3033,297,435,501,34000,0
04.11.2025 12:37:58,55.3740,-8.3971,297,434,499,34000,0
04.11.2025 12:38:28,55.4010,-8.4904,297,426,490,34000,0
04.11.2025 12:38:55,55.4246,-8.5722,298,423,487,34000,-26
04.11.2025 12:39:25,55.4522,-8.6686,297,430,495,33975,0
04.11.2025 12:39:42,55.4672,-8.7207,298,431,496,34000,32
04.11.2025 12:40:12,55.4938,-8.8139,297,429,494,34000,0
04.11.2025 12:40:42,55.5201,-8.9062,297,427,491,34000,0
04.11.2025 12:41:13,55.5471,-9.0019,297,431,496,34000,0
04.11.2025 12:41:43,55.5748,-9.0997,297,431,496,34000,0
04.11.2025 12:42:14,55.6023,-9.1975,296,435,501,34000,0
04.11.2025 12:42:44,55.6285,-9.2913,296,437,503,34000,0
04.11.2025 12:43:14,55.6553,-9.3878,297,442,509,34000,0
04.11.2025 12:43:44,55.6829,-9.4870,297,446,513,34000,0
04.11.2025 12:44:16,55.7114,-9.5905,296,450,518,34000,0
04.11.2025 12:44:50,55.7418,-9.7011,296,453,521,34000,0
04.11.2025 12:45:32,55.7805,-9.8424,296,452,520,34000,0
04.11.2025 12:46:01,55.8050,-9.9324,297,452,520,34000,0
04.11.2025 12:46:32,55.8349,-10.0429,295,453,521,34000,0
04.11.2025 12:47:02,55.8615,-10.1453,295,454,522,34000,0
04.11.2025 12:47:22,55.8762,-10.2066,291,446,513,34000,25
04.11.2025 12:48:02,55.9016,-10.3508,288,446,513,34025,359
04.11.2025 12:48:33,55.9200,-10.4616,287,446,513,34425,794
04.11.2025 12:48:53,55.9314,-10.5315,286,446,513,34700,810
04.11.2025 12:49:23,55.9472,-10.6357,285,445,512,35100,918
04.11.2025 12:49:42,55.9573,-10.7037,286,443,510,35450,870
04.11.2025 12:50:13,55.9709,-10.8001,285,443,510,35825,516
04.11.2025 12:50:43,55.9875,-10.9175,285,448,516,35975,348
04.11.2025 12:51:09,56.0036,-11.0164,289,457,526,36150,569
04.11.2025 12:51:41,56.0305,-11.1255,296,462,532,36525,919
04.11.2025 12:52:11,56.0583,-11.2276,296,455,524,37100,934
04.11.2025 12:52:42,56.0861,-11.3308,296,454,522,37475,443
04.11.2025 12:53:12,56.1139,-11.4342,296,459,528,37550,246
04.11.2025 12:53:43,56.1422,-11.5394,296,463,533,37725,492
04.11.2025 12:54:13,56.1696,-11.6418,296,461,531,38050,700
04.11.2025 12:54:43,56.1975,-11.7466,295,459,528,38425,675
04.11.2025 12:55:13,56.2247,-11.8494,295,456,525,38725,500
04.11.2025 12:55:43,56.2516,-11.9515,295,456,525,38925,254
04.11.2025 12:56:18,56.2819,-12.0674,295,459,528,39000,62
04.11.2025 12:56:56,56.3160,-12.1979,295,456,525,39000,0
04.11.2025 12:57:32,56.3484,-12.3229,295,453,521,39000,0
04.11.2025 13:33:00,58.0000,-20.0000,285,466,536,39000,0
04.11.2025 15:56:52,55.2500,-52.8333,236,410,472,39000,0
04.11.2025 15:57:52,55.2167,-53.0167,252,410,472,39000,0
04.11.2025 15:58:53,55.1500,-53.2000,238,410,472,39000,0
04.11.2025 15:59:53,55.1000,-53.3500,240,410,472,39000,0
04.11.2025 16:00:52,55.0667,-53.5333,252,410,472,39000,0
04.11.2025 16:01:52,55.0000,-53.7333,240,410,472,39000,0
04.11.2025 16:02:52,54.9500,-53.9167,245,410,472,39000,0
04.11.2025 16:03:56,54.9025,-54.1630,243,418,481,39000,0
04.11.2025 16:04:40,54.8638,-54.2972,243,417,480,39000,0
04.11.2025 16:05:45,54.8167,-54.5000,243,410,472,39000,0
04.11.2025 16:06:44,54.7667,-54.7000,247,410,472,39000,17
04.11.2025 16:07:12,54.7329,-54.7442,243,416,479,39025,0
04.11.2025 16:08:04,54.6884,-54.8941,243,416,479,39000,-10
04.11.2025 16:09:45,54.6167,-55.2167,243,410,472,39000,0
04.11.2025 16:10:28,54.5603,-55.3208,242,416,479,39000,0
04.11.2025 16:11:02,54.5309,-55.4178,242,415,478,39000,0
04.11.2025 16:11:32,54.5038,-55.5067,242,416,479,39000,0
04.11.2025 16:12:05,54.4741,-55.6036,242,415,478,39000,0
04.11.2025 16:12:36,54.4470,-55.6919,242,413,475,39000,0
04.11.2025 16:13:32,54.3974,-55.8526,242,415,478,39000,0
04.11.2025 16:14:21,54.3527,-55.9963,242,416,479,39000,0
04.11.2025 16:15:05,54.3119,-56.1269,242,417,480,39000,0
04.11.2025 16:15:38,54.2820,-56.2221,242,419,482,39000,0
04.11.2025 16:16:08,54.2544,-56.3097,242,421,484,39000,0
04.11.2025 16:16:38,54.2269,-56.3968,242,423,487,39000,-25
04.11.2025 16:17:09,54.1983,-56.4866,242,424,488,38975,0
04.11.2025 16:17:39,54.1712,-56.5721,241,422,486,39000,25
04.11.2025 16:18:09,54.1426,-56.6615,241,422,486,39000,0
04.11.2025 16:18:39,54.1146,-56.7488,241,420,483,39000,0
04.11.2025 16:19:09,54.0868,-56.8351,241,421,484,39000,0
04.11.2025 16:19:39,54.0586,-56.9222,241,423,487,39000,0
04.11.2025 16:20:09,54.0306,-57.0087,241,423,487,39000,0
04.11.2025 16:20:43,53.9969,-57.1052,239,424,488,39000,0
04.11.2025 16:21:20,53.9595,-57.2117,239,425,489,39000,0
04.11.2025 16:21:52,53.9274,-57.3029,239,424,488,39000,0
04.11.2025 16:22:22,53.8978,-57.3871,239,423,487,39000,0
04.11.2025 16:22:52,53.8668,-57.4751,239,422,486,39000,0
04.11.2025 16:23:23,53.8362,-57.5613,239,423,487,39000,0
04.11.2025 16:23:53,53.8058,-57.6467,239,423,487,39000,0
04.11.2025 16:24:23,53.7753,-57.7319,239,425,489,39000,0
04.11.2025 16:24:53,53.7453,-57.8156,239,425,489,39000,150
04.11.2025 16:25:23,53.7144,-57.9018,239,425,489,39150,575
04.11.2025 16:25:53,53.6838,-57.9865,239,424,488,39575,750
04.11.2025 16:26:23,53.6537,-58.0697,239,422,486,39900,359
04.11.2025 16:27:04,53.6121,-58.1842,239,427,491,40000,85
04.11.2025 16:27:34,53.5813,-58.2687,239,427,491,40000,0
04.11.2025 16:28:04,53.5497,-58.3549,239,427,491,40000,0
04.11.2025 16:28:34,53.5196,-58.4370,238,427,491,40000,0
04.11.2025 16:29:04,53.4881,-58.5223,238,426,490,40000,0
04.11.2025 16:29:34,53.4564,-58.6081,238,426,490,40000,0
04.11.2025 16:30:04,53.4260,-58.6901,238,426,490,40000,0
04.11.2025 16:30:35,53.3941,-58.7758,238,428,493,40000,0
04.11.2025 16:31:05,53.3621,-58.8614,238,428,493,40000,0
04.11.2025 16:31:35,53.3308,-58.9450,238,428,493,40000,0
04.11.2025 16:32:05,53.2994,-59.0283,238,429,494,40000,0
04.11.2025 16:32:35,53.2677,-59.1125,238,429,494,40000,0
04.11.2025 16:33:05,53.2359,-59.1964,238,429,494,40000,0
04.11.2025 16:33:35,53.2042,-59.2800,238,430,495,40000,0
04.11.2025 16:34:05,53.1717,-59.3652,238,431,496,40000,0
04.11.2025 16:34:36,53.1399,-59.4484,238,432,497,40000,0
04.11.2025 16:35:08,53.1056,-59.5378,238,432,497,40000,0
04.11.2025 16:35:40,53.0709,-59.6279,237,432,497,40000,0
04.11.2025 16:36:10,53.0392,-59.7097,237,433,498,40000,0
04.11.2025 16:36:40,53.0059,-59.7954,237,433,498,40000,0
04.11.2025 16:37:10,52.9733,-59.8792,237,434,499,40000,0
04.11.2025 16:37:40,52.9410,-59.9623,237,433,498,40000,0
04.11.2025 16:38:34,52.8806,-60.1163,237,432,497,40000,0
04.11.2025 16:39:05,52.8479,-60.1993,237,432,497,40000,0
04.11.2025 16:39:36,52.8149,-60.2826,237,433,498,40000,0
04.11.2025 16:40:06,52.7811,-60.3681,237,434,499,40000,0
04.11.2025 16:40:36,52.7483,-60.4502,237,434,499,40000,0
04.11.2025 16:41:06,52.7154,-60.5329,237,435,501,40000,0
04.11.2025 16:41:36,52.6821,-60.6161,237,435,501,40000,0
04.11.2025 16:42:06,52.6489,-60.6986,237,434,499,40000,0
04.11.2025 16:42:37,52.6154,-60.7817,236,436,502,40000,0
04.11.2025 16:43:07,52.5818,-60.8647,236,436,502,40000,0
04.11.2025 16:43:37,52.5483,-60.9474,236,436,502,40000,0
04.11.2025 16:44:11,52.5090,-61.0439,236,435,501,40000,0
04.11.2025 16:44:31,52.4851,-61.0965,229,432,497,40000,0
04.11.2025 16:45:01,52.4417,-61.1645,219,430,495,40000,0
04.11.2025 16:45:31,52.3957,-61.2251,219,430,495,40000,0
04.11.2025 16:46:02,52.3484,-61.2870,219,431,496,40000,0
04.11.2025 16:46:32,52.3018,-61.3477,219,432,497,40000,0
04.11.2025 16:47:05,52.2509,-61.4141,219,433,498,40000,0
04.11.2025 16:47:35,52.2040,-61.4750,219,433,498,40000,0
04.11.2025 16:48:05,52.1575,-61.5350,219,433,498,40000,0
04.11.2025 16:48:35,52.1111,-61.5949,219,434,499,40000,0
04.11.2025 16:49:05,52.0636,-61.6561,218,434,499,40000,0
04.11.2025 16:49:35,52.0170,-61.7159,218,434,499,40000,0
04.11.2025 16:50:33,51.9251,-61.8332,218,436,502,40000,0
04.11.2025 16:51:03,51.8780,-61.8932,218,435,501,40000,0
04.11.2025 16:51:33,51.8302,-61.9539,218,436,502,40000,0
04.11.2025 16:52:03,51.7824,-62.0144,218,437,503,40000,0
04.11.2025 16:52:33,51.7348,-62.0743,218,437,503,40000,0
04.11.2025 16:53:03,51.6872,-62.1341,218,438,504,40000,0
04.11.2025 16:53:33,51.6393,-62.1944,218,438,504,40000,0
04.11.2025 16:54:03,51.5912,-62.2546,218,439,505,40000,0
04.11.2025 16:54:33,51.5443,-62.3131,218,441,507,40000,0
04.11.2025 16:55:03,51.4951,-62.3744,218,441,507,40000,0
04.11.2025 16:55:33,51.4469,-62.4342,218,442,509,40000,0
04.11.2025 16:56:04,51.3993,-62.4931,218,441,507,40000,0
04.11.2025 16:56:34,51.3491,-62.5550,218,441,507,40000,0
04.11.2025 16:57:04,51.3003,-62.6151,218,440,506,40000,0
04.11.2025 16:57:34,51.2524,-62.6739,218,439,505,40000,0
04.11.2025 16:58:07,51.1991,-62.7391,218,439,505,40000,0
04.11.2025 16:58:37,51.1507,-62.7982,217,441,507,40000,0
04.11.2025 16:59:07,51.1019,-62.8576,217,441,507,40000,0
04.11.2025 16:59:38,51.0534,-62.9165,217,442,509,40000,0
04.11.2025 17:00:12,50.9978,-62.9838,217,443,510,40000,0
04.11.2025 17:00:46,50.9412,-63.0522,217,444,511,40000,0
04.11.2025 17:01:23,50.8834,-63.1217,217,442,509,40000,0
04.11.2025 17:01:56,50.8296,-63.1862,217,442,509,40000,0
04.11.2025 17:02:36,50.7640,-63.2647,217,443,510,40000,0
04.11.2025 17:03:17,50.6954,-63.3463,217,443,510,40000,0
04.11.2025 17:03:47,50.6467,-63.4039,217,443,510,40000,0
04.11.2025 17:04:18,50.5981,-63.4615,217,444,511,40000,0
04.11.2025 17:04:48,50.5479,-63.5209,217,443,510,40000,0
04.11.2025 17:05:18,50.4987,-63.5788,217,443,510,40000,0
04.11.2025 17:05:48,50.4497,-63.6365,217,443,510,40000,0
04.11.2025 17:06:18,50.4003,-63.6942,217,442,509,40000,0
04.11.2025 17:06:48,50.3510,-63.7516,217,442,509,40000,0
04.11.2025 17:07:18,50.3026,-63.8079,217,442,509,40000,0
04.11.2025 17:07:48,50.2528,-63.8659,217,442,509,40000,0
04.11.2025 17:08:18,50.2034,-63.9232,217,443,510,40000,0
04.11.2025 17:08:48,50.1537,-63.9805,217,443,510,40000,0
04.11.2025 17:09:18,50.1041,-64.0377,217,444,511,40000,0
04.11.2025 17:09:49,50.0552,-64.0940,217,446,513,40000,0
04.11.2025 17:10:19,50.0047,-64.1520,217,448,516,40000,0
04.11.2025 17:10:49,49.9548,-64.2092,216,448,516,40000,0
04.11.2025 17:11:19,49.9043,-64.2667,216,449,517,40000,0
04.11.2025 17:11:49,49.8544,-64.3234,216,450,518,40000,0
04.11.2025 17:12:19,49.8040,-64.3805,216,451,519,40000,0
04.11.2025 17:12:49,49.7535,-64.4377,216,452,520,40000,0
04.11.2025 17:13:19,49.7021,-64.4958,216,452,520,40000,0
04.11.2025 17:13:49,49.6520,-64.5521,216,451,519,40000,0
04.11.2025 17:14:19,49.6028,-64.6074,216,450,518,40000,0
04.11.2025 17:14:49,49.5517,-64.6646,216,450,518,40000,0
04.11.2025 17:15:19,49.5005,-64.7216,216,448,516,40000,0
04.11.2025 17:15:49,49.4511,-64.7768,216,448,516,40000,0
04.11.2025 17:16:19,49.4004,-64.8331,216,446,513,40000,0
